ProteinID,322_WT_M_imputed_intensity,364_Mut_M_imputed_intensity,393_WT_F_imputed_intensity,323_WT_F_imputed_intensity,343_HET_M_imputed_intensity,344_WT_M_imputed_intensity,345_Mut_M_imputed_intensity,346_Mut_M_imputed_intensity,347_WT_M_imputed_intensity,348_HET_M_imputed_intensity,350_Mut_F_imputed_intensity,351_Mut_M_imputed_intensity,352_HET_M_imputed_intensity,353_HET_F_imputed_intensity,356_WT_M_imputed_intensity,358_HET_F_imputed_intensity,359_HET_F_imputed_intensity,360_1_Mut_M_imputed_intensity,362_1_WT_M_imputed_intensity,365_Mut_F_imputed_intensity,366_HET_F_imputed_intensity,389_Mut_F_imputed_intensity,390_Mut_F_imputed_intensity,392_Mut_F_imputed_intensity,394_1_WT_M_imputed_intensity,395_HET_M_imputed_intensity,398_1_HET_M_imputed_intensity,401_1_WT_F_imputed_intensity,499_1_WT_F_imputed_intensity,500_1_HET_F_imputed_intensity
Q9DBZ1,15.17024708,15.53265026,17.77824163,15.26904535,18.64282822,14.95307104,12.63129684,14.58554112,15.68386203,14.21232245,15.06103683,12.28713378,15.40815734,12.42858102,16.22007314,15.13748551,15.20590796,15.45451342,15.74544491,15.61928575,13.83476991,15.53465727,15.94162951,15.51231052,15.2059095,15.37323725,15.16994313,16.02377479,15.95759999,16.03513846
Q9DBZ5,21.15695897,21.31233702,17.30761082,20.65401657,21.82197564,21.09095045,20.01276828,19.69041944,21.35511496,20.87938706,20.86060822,19.96537336,21.17074804,20.21641883,21.21417563,19.80189176,20.17460217,21.06125589,21.35067366,21.15463874,20.25477265,21.13788743,20.77464843,20.9876065,21.64713766,21.00268868,21.55843485,21.2028051,21.18381979,21.30621382
Q9DC04,18.14306534,18.43494934,17.68613961,15.74797272,18.23706415,18.18755482,17.51675327,17.16722576,18.21388097,18.56015626,17.9259971,17.42965053,18.1698761,17.34282129,17.83961354,17.26077817,17.35972758,17.84223034,18.04547854,18.39465158,17.09264084,18.22095623,18.44022711,18.326634,18.08272745,18.3680971,17.87547478,18.24821919,18.28648894,18.25402935
Q9DC11,12.32856299,9.704553302,17.34398554,14.44537205,16.89743039,10.47744469,14.28392139,12.47881627,11.21231215,13.6741329,12.27752864,13.13856591,11.81852811,12.71713695,12.26703133,14.55185718,12.77760144,12.27332227,10.11328981,10.08855647,14.01422121,11.79029794,12.63695769,13.13559293,10.44716238,13.73803043,12.09551147,9.93647724,10.86204857,11.0912593
Q9DC16,21.00916988,21.13951037,20.85434776,19.55309479,17.87113992,20.3755263,21.61545504,21.23742699,21.12262172,20.69376577,21.5474584,21.47796361,20.80258221,22.24350494,22.41998969,22.04778842,22.35610196,21.45883626,21.53943902,20.66459974,22.16756755,20.72180814,21.05367046,21.02725388,20.69932564,21.03733823,21.32167498,21.1656413,21.81388003,21.26658165
Q9DC23,19.81146901,19.85462488,18.28850109,19.57522704,16.37580438,19.36979807,20.00847603,20.38081458,19.83030329,19.59774795,19.92068121,20.0036173,19.62068468,20.15922141,20.38100115,20.11859253,20.11302278,19.79933367,19.97849387,19.39242285,20.17206472,19.38351269,19.46684541,19.68661459,19.46875283,19.61035352,19.85362426,19.34192323,19.63323703,19.1715209
Q9DC26,17.08747652,16.65262243,16.71247911,15.0215663,18.71690965,16.56447376,12.20094414,13.14889122,12.70944149,14.29779222,13.39603559,14.19261549,16.24945334,13.83184447,17.23164676,16.59978821,17.21009351,15.89313813,16.05646455,16.4500453,17.28579841,16.21108033,16.88319994,16.66079141,16.07863583,16.75035721,16.35538886,16.44744006,16.16584883,16.27138122
Q9DC28,19.84117872,19.41025604,19.77190789,20.91596118,19.53618724,19.42265129,20.22914354,20.47445342,19.63835147,21.09762345,19.26999068,20.21553826,19.260068,19.64793725,19.99655694,19.95070312,19.02370244,19.38465586,19.38153331,19.39660703,19.59113477,19.22648354,19.32501128,19.24605815,19.30306426,19.35252359,19.2893927,19.02507845,18.92087424,19.04851165
Q9DC29,15.71523974,16.04398352,17.1783597,14.94869505,17.64397502,15.42374843,15.21399078,14.65570701,16.00516784,15.3716593,16.09300084,15.72212654,15.74472432,15.3854994,16.53222522,15.22421319,16.94216615,15.8670508,15.82243581,15.61458003,16.77563055,15.53301971,15.84762676,15.56489433,15.45210385,15.7279763,15.69305268,15.59362362,15.88147431,15.65451975
Q9DC33,16.73615013,16.39417903,17.74949114,14.78248996,17.02570962,16.3829683,19.79359877,20.19392444,16.65169677,17.91939998,17.17326471,19.14644336,16.8756862,18.59557106,17.40413971,19.70240662,17.21640766,17.49037325,17.54087168,16.64155917,17.06949542,16.31555372,16.38965742,16.63998332,17.31026002,16.98933262,17.52781383,17.14069655,16.96588431,17.05396676
Q9DC37,13.52317274,13.25275773,17.76859828,16.69825288,17.14641683,12.93900376,13.5143963,12.06691419,13.90917341,14.18785103,13.68611617,12.63057577,13.78450267,13.99893698,13.39407759,15.26589412,13.61334971,13.24450272,13.62605684,12.86129074,13.89578377,13.94722037,12.8948731,13.89703693,13.51455805,13.61666152,13.89087832,13.14056827,13.66801104,13.81859516
Q9DC40,17.43797328,16.87610191,16.88701748,15.99970668,18.81996828,13.31594538,13.37354515,13.72660994,17.78440921,17.68232035,16.99042815,14.5844359,17.10562715,19.21521132,17.96223512,16.46553154,17.84634816,17.61969251,17.9153122,16.45940836,14.82724342,17.23169569,17.63605411,17.80502436,17.19403902,17.36358743,17.34456078,17.0196098,17.03754915,17.26670682
Q9DC48,17.94517334,17.9953265,18.20848611,18.52900904,17.71043371,17.58152957,20.15418503,20.66580389,17.60799695,19.300424,17.92520277,20.15103139,17.78965459,20.18185929,18.36057886,20.17782276,19.0551368,18.16775941,18.06596583,17.79369808,19.61818033,17.67320569,17.68649781,17.62206725,18.28912424,17.80744132,18.17681494,17.88749473,17.99576266,17.92892106
Q9DC50,21.33685246,21.92219119,17.2704192,15.81941435,19.01973251,21.92720673,19.27915545,19.02459555,20.88267822,18.36324625,20.65719552,19.07542861,21.57194574,19.39133673,19.13368963,19.07270615,20.27736479,20.6288351,20.01683823,21.90380269,20.20744863,21.85501029,20.90917575,21.46012683,20.98629032,21.22755147,20.76566517,20.9032598,20.6483695,21.04345885
Q9DC51,22.27930391,22.0979088,22.35393244,22.35092307,22.32234815,22.1427835,21.62747164,21.65354218,22.64249297,22.34043873,22.35343689,21.69004243,22.1403507,21.63455797,22.51338056,21.30747764,21.4347324,22.07159002,22.16460168,22.1275108,20.66988307,22.10004007,22.29399552,22.17420441,21.63382979,22.45463945,21.82132742,22.15552781,22.52310892,21.95213809
Q9DC60,18.45461521,18.38199204,17.62007022,15.60828034,16.91344259,18.03642667,14.46979256,13.1057395,18.37556235,14.11107825,18.55842493,18.03837121,18.38191648,14.71661991,18.36139269,12.03742601,13.85947491,17.94558667,18.48623909,18.66398729,13.37501125,18.31130651,18.36669352,18.33048331,18.73046311,18.30019316,18.47277783,18.89148883,18.99190183,18.63156115
Q9DC61,21.09442107,21.09997874,16.17307134,19.96932023,18.21145292,21.42019456,19.38363297,17.85187276,20.71586628,14.48288631,20.94339987,19.07843562,21.27565365,19.47604459,19.66586427,19.32858565,20.48176507,21.30422035,20.82485794,21.28790842,20.2049111,21.23434409,20.56534771,21.1920578,21.54947682,20.98778633,21.27932172,20.685126,20.71171362,20.78789068
Q9DC63,16.05978048,15.97002219,16.94807697,16.37162405,16.69310983,16.02601523,15.54634303,16.00785454,15.36470683,14.0292555,15.76012358,15.92626329,15.85901836,15.66804968,15.62269369,15.72873342,15.76844135,15.64816481,15.54250726,15.98485479,16.05110951,16.2128995,15.86255302,15.89864899,16.22957856,15.37481022,16.0044025,16.02737233,15.40795458,15.7463959
Q9DC69,25.23767641,25.04528654,24.38665851,23.71355462,24.45932498,24.69881324,24.52661769,23.89931084,25.09353064,22.63467448,25.27929039,24.48038157,24.70256305,25.19553338,25.40045964,24.82363697,25.74493512,24.59461234,24.42874465,24.68996754,25.69317604,24.60257616,24.72126091,24.80308467,24.20030867,25.04560941,24.44269529,24.5909814,24.65416999,24.58780464
Q9DC70,24.13644972,24.14142249,22.60322879,22.86473719,23.28889997,23.70584469,23.61012788,23.22820077,24.24059132,21.60319409,24.400682,23.97181581,23.68476994,24.11980104,24.67677917,23.71822168,25.19668181,23.83000388,23.54682237,23.90176263,24.66236752,23.60843077,23.91284534,23.92428896,23.26657344,24.20959975,23.39004509,23.83439206,24.00384471,23.72031761
Q9DC71,20.81118073,20.64042633,16.96039482,19.86914217,17.26370299,20.46669332,19.64634433,19.46688889,21.14089401,19.56672919,21.12287272,20.06802551,20.7193586,20.27831405,21.02411678,20.09650068,20.57619333,20.70575886,20.82291596,20.57919775,20.54904579,20.57606662,20.83672433,20.76862087,20.53434905,20.8884356,20.63955394,20.5334251,21.11692275,20.59447292
Q9DCA2,21.10454344,20.65424953,18.02591082,16.29408692,20.32903302,20.63833606,19.31616349,17.64390688,21.22980929,18.4801044,21.32312989,19.21505997,20.73933652,19.60714033,19.94648617,19.46282126,19.86010544,20.63870876,20.55636134,20.79540789,18.69987172,20.63778651,20.66498593,20.95907631,20.47355662,20.93665854,20.57949403,20.59715847,20.72687782,20.61197097
Q9DCA5,18.57832738,18.24195264,16.66872131,18.96800758,18.45743074,17.79708394,20.85074016,21.05151634,18.87593107,20.84551823,19.45667562,20.28833851,18.61550001,20.70504154,19.94546567,20.76469791,19.51661052,19.43439009,20.04079371,18.19251722,19.38520803,18.41586614,18.33821375,18.55291273,19.37351336,18.74181454,19.79675671,18.85793345,19.1234302,18.66623429
Q9DCB8,19.71417597,20.25170853,17.87095495,14.92433313,17.96913044,20.09922059,18.58759745,13.98500891,19.3471294,14.27044071,19.49014581,18.8897506,19.70879196,19.40522206,18.27726688,18.72721842,19.38405474,19.93589562,19.6568759,20.23722992,18.79902792,20.10740238,19.69438954,19.89517759,20.48486664,19.53582676,19.91770852,19.70925711,19.47031872,19.69235153
Q9DCC4,19.69284492,20.0918785,16.36580989,14.08314378,17.77018657,20.78602701,17.77710019,14.20464512,19.71946004,18.23298335,19.66495905,13.95486637,20.53448263,18.34236319,17.88731267,18.20372486,18.98436004,19.88161994,19.32292831,20.55319058,19.26605394,20.61448729,19.39846277,20.40166148,20.59622217,19.86913078,19.84755164,19.76997727,19.09003072,19.80401129
Q9DCC7,17.13725677,17.5466657,18.25329166,14.71489925,18.49172294,17.78763089,12.4965603,14.44009453,16.99777012,14.83572879,16.83623788,13.37241559,17.70331752,13.16699216,16.35206316,15.40567679,11.9266722,17.37816019,17.38646773,17.54337341,12.87306898,17.41338851,17.23727344,17.08251009,17.63750821,17.50026674,17.30902575,17.36443724,17.38836191,17.59101294
Q9DCC8,20.35394392,21.42845665,17.34967405,15.23815626,18.68791364,19.54527106,12.78669329,19.99155401,21.0281201,22.53156392,21.28143686,13.2378041,20.73008346,14.72184508,19.80900571,19.44478188,12.06526562,20.08340483,21.3243437,21.52650228,13.27703901,20.44516449,20.82426051,20.67737683,20.6434031,21.13370858,20.83060246,21.50431601,21.54040129,21.74546946
Q9DCD0,23.41278328,23.82598302,22.01540564,21.84501713,22.3906505,24.1160006,21.64430608,20.79095632,23.06851814,20.72580564,22.92648472,20.90137099,23.66592248,21.37456886,21.51578204,21.53660595,22.19613807,23.02717594,22.81765454,23.93366385,22.64995127,24.01762335,23.14326595,23.54246134,23.96033953,23.29818301,23.22483755,23.45590861,22.86285183,23.40581893
Q9DCD2,20.02335715,20.36836559,17.62238645,15.61446792,17.71186453,20.13361017,21.6236001,22.05237717,20.11032734,21.74211776,20.3871424,21.04863062,20.2974499,20.97159063,20.50177742,21.46313935,20.45865907,20.77444739,21.01714022,20.47877922,20.39887208,20.2517517,20.19770407,20.08764949,21.00886314,20.23278153,20.97716205,20.86775982,20.6993531,20.72652646
Q9DCD5,14.41341513,14.42747807,17.21168384,16.76771647,17.53728801,14.95810852,14.73292117,14.80809653,13.89293968,15.5558028,13.79989357,14.38144414,14.71807461,13.49226782,14.09473026,14.27426431,13.39205116,13.89068135,13.76251604,14.60137062,13.60921688,14.74119345,14.18898895,14.56373356,14.11374303,14.33414555,13.66060959,14.03576161,13.78989524,13.89431451
Q9DCD6,18.41935811,18.63215192,18.35969776,16.10282774,17.2951206,18.83891672,14.02041031,13.45466029,18.49727136,15.87045449,18.27025177,14.57646927,18.14554158,13.30543489,17.0498435,12.04520459,12.38639695,18.42826746,18.45451246,18.2607579,17.77742312,18.91600088,18.32507583,18.98849341,18.77988218,18.25750289,18.46693026,18.92342129,18.57766517,18.81650718
Q9DCE5,18.05355334,17.93302503,17.22213042,18.05373896,17.54712353,17.55436298,18.31239121,18.86673397,17.90806893,18.9017202,17.98685884,18.82463566,18.1725819,18.45186708,18.1900695,18.81001403,18.3428875,18.50080747,18.3086178,17.7685217,18.6049861,18.10717943,17.55367811,17.85083605,18.83299188,17.7648628,18.673221,17.68007504,17.53691895,17.663631
Q9DCE9,22.03576544,22.04782276,22.2470211,22.47582847,22.60197829,21.63724163,20.68276003,21.09575956,21.7412732,22.33869634,22.06107568,22.19958322,21.14885639,20.67892618,21.88367652,20.64202327,21.67848983,21.08544225,21.88322468,21.84249575,20.67598853,21.35186292,21.50898722,22.12915459,21.73315864,21.40138907,21.59550014,22.10547839,22.04251256,20.89815879
Q9DCF9,19.72805778,20.30222822,19.4240219,16.14161665,17.2040365,19.17154706,19.66289471,18.85828402,20.47441418,20.04733776,19.34744214,19.22868265,19.37496829,17.77980111,20.40481388,17.88383278,18.1335719,20.51567313,21.04616924,20.30281557,13.98431382,19.4536022,20.55579263,19.90202629,19.46122328,19.88792986,20.14055622,20.74154206,21.39224859,20.0926385
Q9DCG6,16.67816017,17.55680398,16.64975915,16.23732233,16.46993817,18.57512255,16.27945135,13.27357831,17.23881989,13.95125398,16.94450339,12.96339682,18.00113733,13.21623348,17.18076547,16.676266,16.7369918,17.02018089,16.36578243,18.68064661,17.08095198,18.50136485,17.69833774,18.37298018,17.44324319,17.96366433,17.29475681,17.64392364,16.95274194,18.09656046
Q9DCG9,17.34391527,17.94049104,17.03129276,15.51711715,17.23218885,18.26259157,17.40110402,17.11539153,17.88284197,19.11085265,18.0509071,17.15738243,18.15388725,16.0069761,17.58230975,12.54927299,17.12650788,18.68662428,19.01903722,18.81531679,13.03657072,18.61589119,17.89905897,18.24804356,19.57477764,18.07693645,19.3199266,18.74729253,18.54486453,18.82476015
Q9DCH2,12.76569782,12.43310076,18.09488398,14.79480446,16.98500376,12.82194947,9.656254072,9.324893221,9.389708252,14.16853642,10.50822067,12.89018888,10.28147321,13.4326903,12.76505227,14.49709111,12.68599551,10.14873371,9.321471256,12.6940544,13.15546551,11.64704507,12.68556699,10.97097516,9.570268613,13.25642614,8.983060095,9.032769196,9.271820205,13.36237381
Q9DCH4,21.24647139,21.19625859,20.56283228,20.91655053,21.26111739,21.18104508,19.35319,19.32760912,21.28793783,20.88395521,20.99122188,20.24647928,21.3054449,19.49881463,20.87513957,19.77156139,19.73493365,21.35143396,21.51704836,21.08322964,19.85980897,21.15591342,21.27462441,21.07926806,21.37824148,21.15377989,21.2354388,21.16579285,21.19603821,21.14616911
Q9DCH6,17.26235267,17.98158563,17.73710395,14.92993509,17.44415578,18.14278901,15.72812084,16.00447067,17.48117403,16.52970948,17.09641059,16.36167073,18.14782623,16.12897838,16.73639231,17.07810209,16.77594362,18.14964811,17.80816173,18.40003171,16.63156686,18.6984469,17.76456732,18.07819181,19.30576581,17.43159927,18.53080884,18.35332214,17.54173152,18.21609524
Q9DCI3,12.45996472,12.16407928,17.32600069,14.57807219,16.97871235,11.76316853,12.35982791,13.80108683,12.09388291,15.66236075,12.63830123,11.70454377,11.56600188,12.1931634,12.29657022,13.22734171,11.82672895,11.74717333,12.34891161,12.06891598,14.80142437,11.82660173,13.28673233,12.08773417,11.37296597,10.98905432,11.59580136,12.33244874,12.73133439,12.00414058
Q9DCI9,20.53919043,20.08410046,18.74414543,14.62746816,16.73949142,20.26806647,13.08290389,14.42970587,20.53933026,14.14267172,20.3872735,18.72586477,20.34257408,18.29776476,20.28931865,18.41499908,19.74634459,20.08401273,20.06162169,19.99569148,19.51077261,20.13125282,19.88636628,20.25679193,19.80792258,20.6347256,20.15926459,19.73840535,19.91001432,19.65738556
Q9DCJ1,16.48441489,16.61161384,18.05193715,14.45561971,17.17652975,16.81569567,17.32407088,16.05764548,17.02130408,17.15672691,16.45632077,16.83624675,17.06299719,17.17449166,16.65420799,17.04474704,16.3486703,16.67868659,16.55512013,16.863371,16.55817704,16.78128939,16.77311043,16.84336039,16.62295147,16.67080415,16.56867534,16.58591351,16.26398025,16.46410509
Q9DCJ5,24.6295721,24.68929052,22.75003093,23.01782433,22.83116337,24.41701242,23.59185755,22.56011186,24.90164602,21.75017067,25.09697251,23.42371048,24.48929607,23.52695016,24.52843707,23.48826435,23.85506723,24.54918709,24.49006453,24.81667662,23.63672877,24.55168147,24.75428054,24.73348282,24.00596752,24.75044313,24.4479036,24.51356584,24.79864804,24.53635487
Q9DCJ7,15.16373035,12.41564248,16.01706138,16.2745975,17.75663025,15.0719003,13.42417749,14.66856298,14.46150198,15.80478964,14.9145137,13.832424,14.10042699,13.59721498,13.81053936,12.49880328,14.55330588,13.29414881,11.00361376,14.52702563,13.40418905,14.23486625,14.68341404,14.53573206,15.45938672,14.31048883,13.65740975,13.83146289,13.81338398,9.251416115
Q9DCJ9,18.61118459,18.0415656,18.5884351,14.68723389,17.17936235,19.54265357,16.96430479,14.16274555,18.40151591,16.64110962,18.60275747,13.33874096,18.97705046,13.14124844,17.29979553,16.76932656,17.18594945,18.39915533,17.56676952,19.43814816,17.45720783,19.73247575,18.38697819,17.90641399,18.54389047,18.52998613,18.02269296,19.23367015,19.16816666,19.423643
Q9DCL2,16.6252273,16.91219572,17.83793191,16.09079966,16.4493047,16.99358094,15.50487693,15.06486556,16.75612543,17.12947847,15.89593245,15.65710121,16.87504329,13.34076454,15.82590477,12.04062668,11.61116446,16.32135167,16.33534142,17.02477502,14.80940057,17.3059481,16.71099207,16.69176849,17.10526346,16.59368861,16.63682988,16.59604004,16.50029276,16.82069879
Q9DCL4,16.14461674,15.8737386,22.4633475,21.34134064,21.86102737,16.64891027,16.89211513,17.31657282,17.71560773,20.38684413,17.22988567,17.42731362,16.59745822,17.32895942,16.45885549,12.19384809,14.17331497,17.15251718,16.98291974,16.40478822,14.03845831,16.86649243,17.77839374,17.05190239,16.61022127,16.67255235,16.76650357,16.27297095,16.83461198,16.47735279
Q9DCL8,16.53300468,17.2621547,18.91468833,17.41219674,18.01018934,17.45705422,12.35570117,13.12186391,16.79187114,15.20043246,15.90321022,14.14353106,17.24838586,13.54546414,13.93112882,13.60654379,13.95540027,17.02038315,16.6351522,17.89408982,12.39885212,17.66754835,17.09817026,17.57127225,18.40314323,16.96220371,17.73816365,17.1675716,16.71433049,17.11627805
Q9DCL9,16.80130076,16.81449405,18.29220073,15.46537179,16.7734794,16.39170592,16.0591607,15.74266104,16.83338504,14.1055915,17.13648419,16.34926853,16.80382884,16.12926536,17.14932422,16.2665895,16.46845978,17.78256207,17.42975845,16.81832031,16.53495636,17.33571596,16.35122371,16.99643361,17.83689598,16.81768448,18.01145019,17.73142651,17.66719918,17.61374749
Q9DCM0,20.37553878,20.74362113,17.71751029,15.47610344,15.8367339,21.05041572,18.00401568,17.92293303,19.9169651,18.18660046,20.18457443,16.82687121,20.77565166,17.94950222,18.47146003,18.52911221,19.12911594,20.60893526,20.22270015,21.11787137,19.21287072,20.84235437,20.01949036,20.49952049,20.94312891,20.52593324,20.73129824,20.36578584,20.28743544,20.68582946
Q9DCM2,21.62983255,22.18799745,21.05457686,21.19342543,20.50366489,22.67822843,19.98824414,19.10201026,21.40264296,19.71068319,21.204508,19.62134402,22.05944036,19.72940542,20.4885987,19.94467783,20.70003428,21.44792842,20.88819898,22.60400895,20.93882219,22.2753501,21.56982419,22.03388057,21.39117029,21.82978057,21.28088528,21.97473309,21.87163965,22.18047781
Q9DCM7,13.5712202,13.64066551,18.23813336,14.25389442,17.38137564,13.27311852,16.00532401,16.18322395,13.48381245,14.51690675,13.61331921,15.71852222,13.50709816,15.75169166,13.93056788,15.78074581,14.20705747,14.0193665,14.90691538,13.94328124,13.98156781,13.70812358,13.88473466,13.69475719,14.04538986,13.57252768,14.61797832,14.46671961,14.74784944,14.57569818
Q9DCN1,18.93023874,19.17719498,18.14552394,16.25895306,17.30409135,19.17018836,17.2174353,17.08034141,18.80404098,15.33444633,18.49696106,17.40198002,18.78712042,17.35742449,18.4765331,16.93629661,18.52653889,18.0974959,17.923451,19.0964715,18.13322129,18.93646254,18.79236564,18.84286918,18.27530679,18.73716973,18.29940362,18.30829961,18.30178049,18.4182893
